journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description
JE004468,2025-01-18T11:50:00,Cash,Accounts Receivable,17298.54,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004469,2025-11-11T14:52:00,Sales Returns,Accounts Receivable,4240.25,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004470,2025-03-02T10:41:00,Accounts Receivable,Inventory,16052.51,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004471,2025-06-07T13:02:00,Accounts Receivable,Inventory,40450.09,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004472,2025-11-18T17:31:00,Cash,Accounts Receivable,22529.66,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004473,2025-10-25T14:50:00,Cash,Revenue,25079.62,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004474,2025-10-02T13:12:00,Accounts Receivable,Inventory,1678.32,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004475,2025-11-20T18:35:00,Sales Returns,Inventory,74093.87,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004476,2025-07-13T11:19:00,Cash,Inventory,183290.1,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004477,2025-08-20T09:45:00,Cash,Revenue,6437.5,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004478,2025-05-04T15:32:00,Sales Returns,Revenue,1664.71,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004479,2025-07-10T08:49:00,Cash,Accounts Receivable,36807.45,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004480,2025-05-08T10:24:00,Cash,Accounts Receivable,621440.37,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004481,2025-02-02T13:34:00,Accounts Receivable,Inventory,39416.51,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE004482,2025-04-01T09:26:00,Accounts Receivable,Revenue,1000091.03,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004483,2025-09-17T16:12:00,Accounts Receivable,Revenue,241297.81,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004484,2025-12-28T17:03:00,Cash,Accounts Receivable,1381.72,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004485,2025-12-13T16:30:00,Accounts Receivable,Accounts Receivable,2212.93,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004486,2025-11-04T09:07:00,Accounts Receivable,Inventory,904933.48,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004487,2025-12-27T15:58:00,Cash,Inventory,12621.63,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004488,2025-11-06T13:33:00,Cash,Accounts Receivable,235619.9,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004489,2025-09-30T16:45:00,Accounts Receivable,Accounts Receivable,334618.61,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004490,2025-02-28T14:29:00,Sales Returns,Revenue,1147397.71,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004491,2025-12-17T16:03:00,Sales Returns,Revenue,309404.29,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004492,2025-07-03T10:22:00,Accounts Receivable,Inventory,5487.14,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004493,2025-01-23T12:46:00,Sales Returns,Revenue,1175882.96,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE004494,2025-02-09T09:39:00,Accounts Receivable,Inventory,21741.32,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004495,2025-07-24T13:26:00,Cash,Revenue,286009.11,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004496,2025-02-03T15:25:00,Sales Returns,Accounts Receivable,1172564.97,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004497,2025-05-06T10:25:00,Accounts Receivable,Revenue,15964.97,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004498,2025-10-29T08:37:00,Accounts Receivable,Inventory,207741.0,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004499,2025-01-07T18:50:00,Cash,Revenue,200439.94,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004500,2025-09-18T12:50:00,Sales Returns,Accounts Receivable,2576.8,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004501,2025-01-20T13:34:00,Cash,Inventory,61496.52,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004502,2025-09-09T18:10:00,Sales Returns,Inventory,18318.49,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004503,2025-10-26T12:52:00,Cash,Accounts Receivable,60127.79,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004504,2025-09-11T16:17:00,Cash,Inventory,1029.28,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004505,2025-07-30T10:11:00,Sales Returns,Inventory,319950.41,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004506,2025-09-02T16:48:00,Accounts Receivable,Accounts Receivable,612200.6,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004507,2025-04-18T12:17:00,Cash,Revenue,1387.3,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004508,2025-06-28T14:42:00,Cash,Revenue,42287.62,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE004509,2025-09-03T12:36:00,Accounts Receivable,Accounts Receivable,850124.71,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004510,2025-04-24T12:02:00,Cash,Revenue,258891.67,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004511,2025-02-01T15:52:00,Cash,Revenue,767242.4,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004512,2025-05-24T08:52:00,Accounts Receivable,Revenue,615441.6,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004513,2025-04-24T14:45:00,Sales Returns,Inventory,16777.45,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004514,2025-07-27T09:54:00,Cash,Revenue,1182454.42,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004515,2025-07-06T16:51:00,Cash,Inventory,20619.29,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004516,2025-09-18T18:50:00,Cash,Inventory,378008.08,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004517,2025-03-12T14:48:00,Sales Returns,Revenue,17967.93,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004518,2025-10-16T15:50:00,Cash,Inventory,7738.06,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004519,2025-07-24T13:36:00,Cash,Revenue,129125.6,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004520,2025-06-12T17:10:00,Cash,Inventory,14735.22,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004521,2025-09-13T12:36:00,Accounts Receivable,Accounts Receivable,54616.35,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004522,2025-07-11T16:41:00,Cash,Revenue,10867.21,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004523,2025-12-16T09:42:00,Accounts Receivable,Accounts Receivable,7900.73,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004524,2025-10-29T17:07:00,Cash,Accounts Receivable,484031.99,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004525,2025-03-09T17:15:00,Accounts Receivable,Accounts Receivable,464526.03,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004526,2025-01-20T13:34:00,Sales Returns,Accounts Receivable,149065.86,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004527,2025-03-01T09:11:00,Accounts Receivable,Accounts Receivable,1148736.97,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004528,2025-12-18T10:48:00,Cash,Inventory,147468.09,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004529,2025-06-16T14:36:00,Accounts Receivable,Revenue,66475.6,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004530,2025-04-29T11:56:00,Sales Returns,Accounts Receivable,335230.69,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004531,2025-09-01T17:38:00,Cash,Accounts Receivable,692581.87,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004532,2025-07-01T13:53:00,Cash,Inventory,1300221.5,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004533,2025-05-22T10:07:00,Accounts Receivable,Accounts Receivable,226427.43,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004534,2025-10-21T08:19:00,Accounts Receivable,Inventory,2982.3,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004535,2025-05-15T16:28:00,Cash,Revenue,582715.27,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004536,2025-11-02T12:49:00,Cash,Accounts Receivable,13904.22,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004537,2025-01-02T09:48:00,Cash,Revenue,88028.1,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004538,2025-03-01T11:28:00,Sales Returns,Accounts Receivable,165749.75,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004539,2025-08-28T13:37:00,Cash,Revenue,547390.62,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004540,2025-02-13T14:57:00,Accounts Receivable,Revenue,62764.52,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004541,2025-05-23T17:24:00,Sales Returns,Inventory,37582.77,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004542,2025-10-12T11:20:00,Sales Returns,Accounts Receivable,25769.49,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004543,2025-08-09T11:41:00,Cash,Revenue,2187.07,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004544,2025-03-18T11:16:00,Accounts Receivable,Inventory,102425.98,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004545,2025-03-01T18:27:00,Cash,Inventory,1238105.53,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004546,2025-06-17T13:17:00,Cash,Revenue,5289.03,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004547,2025-07-11T10:23:00,Cash,Inventory,4404.53,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004548,2025-01-16T17:55:00,Sales Returns,Inventory,20228.7,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004549,2025-01-13T10:27:00,Cash,Revenue,86427.0,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004550,2025-08-15T09:00:00,Accounts Receivable,Inventory,1634.61,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004551,2025-08-03T16:08:00,Sales Returns,Accounts Receivable,280968.72,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004552,2025-08-02T12:05:00,Cash,Inventory,25035.99,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004553,2025-10-19T17:47:00,Cash,Inventory,43715.16,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004554,2025-06-25T09:05:00,Sales Returns,Inventory,28565.31,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004555,2025-02-24T09:39:00,Accounts Receivable,Inventory,112242.03,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004556,2025-03-06T17:22:00,Cash,Revenue,785535.78,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004557,2025-02-01T10:20:00,Cash,Revenue,192123.43,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004558,2025-10-10T18:53:00,Accounts Receivable,Revenue,111734.25,CNY,subledger,u005,CFO,False,Synthetic journal entry for audit analytics
JE004559,2025-03-04T09:43:00,Accounts Receivable,Inventory,17841.48,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004560,2025-11-05T09:10:00,Accounts Receivable,Accounts Receivable,5876.84,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004561,2025-06-11T14:15:00,Sales Returns,Inventory,417947.96,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004562,2025-06-26T12:36:00,Accounts Receivable,Inventory,5882.48,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004563,2025-04-23T15:40:00,Accounts Receivable,Inventory,13849.01,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004564,2025-11-02T15:09:00,Sales Returns,Inventory,996098.08,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004565,2025-09-10T15:42:00,Accounts Receivable,Inventory,424633.02,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004566,2025-06-06T11:22:00,Sales Returns,Inventory,1449.59,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004567,2025-12-16T12:31:00,Cash,Accounts Receivable,626792.08,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004568,2025-04-15T13:47:00,Accounts Receivable,Accounts Receivable,665001.34,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004569,2025-06-24T09:35:00,Sales Returns,Accounts Receivable,1560.57,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004570,2025-02-14T12:28:00,Accounts Receivable,Inventory,8173.87,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004571,2025-06-09T11:36:00,Accounts Receivable,Inventory,5456.21,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004572,2025-08-29T16:01:00,Accounts Receivable,Revenue,61293.09,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004573,2025-06-25T09:10:00,Cash,Accounts Receivable,1157888.14,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004574,2025-09-11T09:50:00,Sales Returns,Accounts Receivable,7409.23,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004575,2025-12-04T14:26:00,Sales Returns,Accounts Receivable,111660.49,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004576,2025-12-23T15:59:00,Accounts Receivable,Revenue,2181.82,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004577,2025-07-28T15:07:00,Sales Returns,Inventory,14729.0,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004578,2025-08-08T12:24:00,Accounts Receivable,Inventory,623137.95,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004579,2025-03-12T18:09:00,Accounts Receivable,Accounts Receivable,18450.28,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
