transaction_id,customer_id,customer_name,region,product,invoice_date,shipment_date,recognition_date,quantity,sales_amount,cost_amount,return_amount,customer_tenure_days
INV010316,C0042,Customer 0042,Central China,Inspection camera,2025-09-03,2025-09-03,2025-09-03,6,253588.04,162296.34,0,1073
INV010317,C0101,Customer 0101,West China,Inspection camera,2025-07-24,2025-07-23,2025-07-24,3,135876.26,86960.81,0,1686
INV010318,C0059,Customer 0059,West China,Industrial sensor,2025-03-25,2025-03-27,2025-03-27,3,26353.36,17393.22,0,283
INV010319,C0051,Customer 0051,Central China,Robot arm,2025-09-09,2025-09-09,2025-09-09,6,1166714.97,886703.37,0,2574
INV010320,C0145,Customer 0145,East China,Industrial sensor,2025-07-20,2025-07-20,2025-07-20,11,94572.71,62417.99,0,899
INV010321,C0166,Customer 0166,Central China,Inspection camera,2025-06-18,2025-06-18,2025-06-18,4,175398.98,112255.35,0,518
INV010322,C0227,Customer 0227,Export,Servo drive,2025-03-29,2025-03-30,2025-03-30,3,80563.25,58005.54,0,2620
INV010323,C0219,Customer 0219,North China,Inspection camera,2025-09-14,2025-09-15,2025-09-15,3,118666.58,75946.61,0,1358
INV010324,C0112,Customer 0112,North China,Production cell,2025-07-20,2025-07-21,2025-07-22,2,1272474.76,1005255.06,0,1047
INV010325,C0305,Customer 0305,Export,Production cell,2025-08-15,2025-08-15,2025-08-15,2,1288444.93,1017871.5,0,2228
INV010326,C0054,Customer 0054,South China,Servo drive,2025-04-10,2025-04-10,2025-04-10,11,303988.71,218871.87,0,522
INV010327,C0110,Customer 0110,North China,Servo drive,2025-08-17,2025-08-17,2025-08-17,9,260977.42,187903.74,0,41
INV010328,C0156,Customer 0156,Export,Control module,2025-12-20,2025-12-20,2025-12-20,4,67578.6,47305.02,0,3045
INV010329,C0240,Customer 0240,North China,Production cell,2025-12-24,2025-12-26,2025-12-26,10,6647876.0,5251822.04,0,1170
INV010330,C0286,Customer 0286,South China,Industrial sensor,2025-06-14,2025-06-14,2025-06-14,2,18452.39,12178.58,0,1860
INV010331,C0286,Customer 0286,South China,Control module,2025-02-15,2025-02-17,2025-02-17,8,119380.35,83566.24,0,1741
INV010332,C0087,Customer 0087,Export,Servo drive,2025-07-18,2025-07-18,2025-07-19,4,118760.34,85507.45,0,2464
INV010333,C0164,Customer 0164,Central China,Industrial sensor,2025-09-17,2025-09-19,2025-09-19,9,73473.04,48492.2,0,934
INV010334,C0244,Customer 0244,North China,Production cell,2025-05-22,2025-05-22,2025-05-22,5,3229368.03,2551200.75,0,2425
INV010335,C0310,Customer 0310,West China,Production cell,2025-08-02,2025-08-03,2025-08-04,10,7002710.71,5532141.46,0,846
INV010336,C0312,Customer 0312,East China,Inspection camera,2025-07-07,2025-07-08,2025-07-08,5,221666.13,141866.32,0,2635
INV010337,C0232,Customer 0232,North China,Servo drive,2025-04-15,2025-04-16,2025-04-17,1,25746.08,18537.18,0,2983
INV010338,C0013,Customer 0013,West China,Robot arm,2025-10-13,2025-10-13,2025-10-13,4,737727.94,560673.23,0,152
INV010339,C0177,Customer 0177,Export,Robot arm,2025-02-24,2025-02-26,2025-02-26,1,186585.24,141804.78,0,338
INV010340,C0333,Customer 0333,Export,Robot arm,2025-11-23,2025-11-22,2025-11-22,2,358234.19,272257.99,0,1666
INV010341,C0284,Customer 0284,West China,Industrial sensor,2025-08-13,2025-08-13,2025-08-14,7,59835.57,39491.48,0,456
INV010342,C0084,Customer 0084,Export,Robot arm,2025-08-18,2025-08-19,2025-08-19,1,198769.81,151065.05,0,1170
INV010343,C0274,Customer 0274,South China,Servo drive,2025-07-30,2025-07-31,2025-08-01,6,172086.21,123902.07,0,1233
INV010344,C0211,Customer 0211,North China,Servo drive,2025-06-29,2025-06-29,2025-06-29,2,51718.44,37237.27,0,1451
INV010345,C0303,Customer 0303,Export,Production cell,2025-01-19,2025-01-18,2025-01-18,2,1283458.01,1013931.83,0,1209
INV010346,C0012,Customer 0012,North China,Industrial sensor,2025-11-17,2025-11-19,2025-11-19,7,59317.02,39149.23,0,1818
INV010347,C0136,Customer 0136,West China,Industrial sensor,2025-11-13,2025-11-13,2025-11-13,7,62238.0,41077.08,0,2574
INV010348,C0051,Customer 0051,Central China,Servo drive,2025-08-24,2025-08-25,2025-08-25,5,127868.07,92065.01,0,2558
INV010349,C0225,Customer 0225,West China,Robot arm,2025-12-15,2025-12-17,2025-12-17,9,1773450.43,1347822.33,0,3182
INV010350,C0117,Customer 0117,East China,Control module,2025-03-30,2025-03-29,2025-03-30,9,134430.99,94101.69,0,2947
INV010351,C0108,Customer 0108,Central China,Robot arm,2025-05-19,2025-05-21,2025-05-21,3,560979.56,426344.46,0,2666
INV010352,C0238,Customer 0238,North China,Inspection camera,2025-04-26,2025-04-26,2025-04-27,8,357429.48,228754.86,0,331
INV010353,C0219,Customer 0219,North China,Production cell,2025-07-17,2025-07-16,2025-07-16,1,703147.81,555486.77,0,1299
INV010354,C0329,Customer 0329,North China,Production cell,2025-11-29,2025-11-28,2025-11-29,10,7150067.29,5648553.16,0,2852
INV010355,C0286,Customer 0286,South China,Robot arm,2025-07-13,2025-07-13,2025-07-13,3,534447.1,406179.8,0,1889
INV010356,C0148,Customer 0148,East China,Control module,2025-06-14,2025-06-15,2025-06-16,10,165849.61,116094.73,0,2991
INV010357,C0174,Customer 0174,West China,Robot arm,2025-03-20,2025-03-20,2025-03-21,5,932424.31,708642.47,0,151
INV010358,C0141,Customer 0141,North China,Control module,2025-07-13,2025-07-14,2025-07-14,4,59591.6,41714.12,0,2598
INV010359,C0348,Customer 0348,Central China,Production cell,2025-11-29,2025-11-30,2025-11-30,5,3149431.79,2488051.11,0,2500
INV010360,C0107,Customer 0107,East China,Inspection camera,2025-04-17,2025-04-17,2025-04-17,2,88802.15,56833.38,0,2485
INV010361,C0294,Customer 0294,West China,Inspection camera,2025-11-24,2025-11-24,2025-11-24,11,454500.73,290880.46,0,1758
INV010362,C0256,Customer 0256,North China,Robot arm,2025-03-08,2025-03-09,2025-03-09,5,998761.56,759058.78,0,988
INV010363,C0109,Customer 0109,Export,Industrial sensor,2025-10-14,2025-10-14,2025-10-14,9,83134.36,54868.68,0,2774
INV010364,C0032,Customer 0032,Central China,Robot arm,2025-01-30,2025-01-29,2025-01-29,7,1285606.41,977060.87,0,190
INV010365,C0250,Customer 0250,North China,Production cell,2025-09-27,2025-09-27,2025-09-27,5,3490773.09,2757710.74,0,3076
INV010366,C0095,Customer 0095,East China,Robot arm,2025-10-04,2025-10-04,2025-10-04,3,573603.74,435938.84,0,1377
INV010367,C0226,Customer 0226,Central China,Production cell,2025-04-27,2025-04-27,2025-04-27,10,7237803.81,5717865.01,0,277
INV010368,C0293,Customer 0293,South China,Robot arm,2025-06-24,2025-06-24,2025-06-24,11,2194204.05,1667595.08,0,1865
INV010369,C0011,Customer 0011,Central China,Inspection camera,2025-06-09,2025-06-11,2025-06-11,9,401353.1,256865.99,0,2220
INV010370,C0313,Customer 0313,Export,Industrial sensor,2025-06-04,2025-06-06,2025-06-06,8,73767.55,48686.59,0,149
INV010371,C0059,Customer 0059,West China,Control module,2025-09-15,2025-09-16,2025-09-16,10,160565.67,112395.97,0,457
INV010372,C0090,Customer 0090,North China,Inspection camera,2025-07-02,2025-07-02,2025-07-02,7,281692.15,180282.98,0,1535
INV010373,C0311,Customer 0311,South China,Production cell,2025-12-17,2025-12-18,2025-12-18,4,2857350.11,2257306.59,0,2897
INV010374,C0005,Customer 0005,Export,Industrial sensor,2025-11-23,2025-11-25,2025-11-25,4,31828.73,21006.96,0,1005
INV010375,C0319,Customer 0319,East China,Inspection camera,2025-02-05,2025-02-05,2025-02-05,1,43967.45,28139.17,0,1326
INV010376,C0269,Customer 0269,North China,Robot arm,2025-01-11,2025-01-12,2025-01-12,6,1075288.24,817219.06,0,227
INV010377,C0157,Customer 0157,South China,Inspection camera,2025-02-26,2025-02-28,2025-02-28,5,221942.35,142043.1,0,407
INV010378,C0266,Customer 0266,West China,Production cell,2025-10-28,2025-10-28,2025-10-28,4,2687384.75,2123033.95,0,1246
INV010379,C0029,Customer 0029,West China,Control module,2025-02-10,2025-02-10,2025-02-11,3,47974.62,33582.23,0,24
INV010380,C0190,Customer 0190,South China,Production cell,2025-05-15,2025-05-17,2025-05-17,5,3482713.89,2751343.98,0,848
INV010381,C0047,Customer 0047,Export,Production cell,2025-10-06,2025-10-05,2025-10-05,12,7744235.61,6117946.13,0,1457
INV010382,C0146,Customer 0146,West China,Industrial sensor,2025-04-11,2025-04-10,2025-04-10,11,101697.31,67120.22,0,222
INV010383,C0255,Customer 0255,Central China,Servo drive,2025-05-23,2025-05-22,2025-05-22,10,281517.63,202692.69,0,580
INV010384,C0319,Customer 0319,East China,Industrial sensor,2025-04-06,2025-04-08,2025-04-09,10,90523.79,59745.7,0,1386
INV010385,C0210,Customer 0210,Export,Production cell,2025-10-15,2025-10-14,2025-10-15,9,6477779.85,5117446.08,3116054.59,1888
INV010386,C0111,Customer 0111,Export,Inspection camera,2025-05-24,2025-05-24,2025-05-25,8,338214.99,216457.6,0,420
INV010387,C0055,Customer 0055,West China,Robot arm,2025-07-22,2025-07-22,2025-07-22,11,2002421.6,1521840.42,0,2630
INV010388,C0133,Customer 0133,East China,Industrial sensor,2025-03-18,2025-03-20,2025-03-20,8,70864.77,46770.75,0,600
INV010389,C0317,Customer 0317,South China,Servo drive,2025-01-11,2025-01-11,2025-01-12,8,233224.46,167921.61,0,692
INV010390,C0334,Customer 0334,West China,Industrial sensor,2025-01-16,2025-01-15,2025-01-15,6,52987.93,34972.03,0,1066
INV010391,C0189,Customer 0189,South China,Robot arm,2025-08-23,2025-08-25,2025-08-25,12,2391939.25,1817873.83,0,3036
INV010392,C0157,Customer 0157,South China,Inspection camera,2025-03-01,2025-03-01,2025-03-01,2,88441.89,56602.81,0,410
INV010393,C0198,Customer 0198,East China,Servo drive,2025-04-18,2025-04-18,2025-04-19,2,53233.16,38327.88,0,53
INV010394,C0251,Customer 0251,South China,Industrial sensor,2025-04-13,2025-04-12,2025-04-12,6,50566.15,33373.66,0,2842
INV010395,C0218,Customer 0218,North China,Servo drive,2025-11-02,2025-11-02,2025-11-03,3,80762.84,58149.24,0,2745
INV010396,C0073,Customer 0073,North China,Robot arm,2025-07-09,2025-07-09,2025-07-10,1,186149.11,141473.32,0,315
INV010397,C0232,Customer 0232,North China,Robot arm,2025-09-19,2025-09-19,2025-09-20,4,692977.72,526663.07,0,3140
INV010398,C0106,Customer 0106,Export,Production cell,2025-03-27,2025-03-28,2025-03-29,7,4473778.4,3534284.94,0,1909
INV010399,C0005,Customer 0005,Export,Servo drive,2025-12-24,2025-12-23,2025-12-23,8,205409.77,147895.04,0,1036
INV010400,C0215,Customer 0215,South China,Control module,2025-08-15,2025-08-14,2025-08-14,9,136004.21,95202.95,0,2277
INV010401,C0166,Customer 0166,Central China,Industrial sensor,2025-01-18,2025-01-20,2025-01-20,1,8747.48,5773.34,0,367
INV010402,C0183,Customer 0183,North China,Production cell,2025-01-24,2025-01-24,2025-01-24,9,5747759.53,4540730.03,0,1746
INV010403,C0240,Customer 0240,North China,Servo drive,2025-01-13,2025-01-13,2025-01-14,12,329898.97,237527.26,0,825
INV010404,C0223,Customer 0223,West China,Inspection camera,2025-06-24,2025-06-24,2025-06-24,6,233363.61,149352.71,0,1894
INV010405,C0275,Customer 0275,West China,Production cell,2025-02-11,2025-02-11,2025-02-11,1,728966.52,575883.55,0,1206
INV010406,C0325,Customer 0325,Export,Inspection camera,2025-09-25,2025-09-25,2025-09-25,8,326859.01,209189.77,257792.2,2992
INV010407,C0257,Customer 0257,Export,Robot arm,2025-07-31,2025-07-31,2025-07-31,2,369282.33,280654.57,0,2983
INV010408,C0347,Customer 0347,South China,Industrial sensor,2025-02-17,2025-02-17,2025-02-17,3,-25215.84,16642.46,0,967
INV010409,C0280,Customer 0280,West China,Control module,2025-01-05,2025-01-05,2025-01-05,5,72826.71,50978.69,0,745
INV010410,C0178,Customer 0178,East China,Industrial sensor,2025-08-04,2025-08-04,2025-08-04,1,8351.38,5511.91,0,1054
INV010411,C0189,Customer 0189,South China,Control module,2025-08-09,2025-08-09,2025-08-09,8,125369.95,87758.96,0,3022
INV010412,C0324,Customer 0324,West China,Robot arm,2025-01-04,2025-01-04,2025-01-04,8,1538217.36,1169045.19,0,1380
INV010413,C0114,Customer 0114,South China,Robot arm,2025-11-07,2025-11-08,2025-11-08,8,1379297.71,1048266.26,0,1944
INV010414,C0016,Customer 0016,Central China,Industrial sensor,2025-08-30,2025-08-30,2025-08-30,12,101967.55,67298.58,0,1985
INV010415,C0171,Customer 0171,Export,Control module,2025-02-15,2025-02-16,2025-02-17,12,184062.83,128843.98,0,728
INV010416,C0080,Customer 0080,Central China,Control module,2025-06-30,2025-06-30,2025-06-30,1,15991.67,11194.17,0,861
INV010417,C0199,Customer 0199,West China,Industrial sensor,2025-08-05,2025-08-04,2025-08-04,1,8062.49,5321.25,0,2063
INV010418,C0063,Customer 0063,West China,Robot arm,2025-10-02,2025-10-04,2025-10-04,2,369787.94,281038.83,0,360
INV010419,C0304,Customer 0304,South China,Production cell,2025-05-30,2025-05-30,2025-05-30,1,647045.74,511166.13,0,2255
INV010420,C0225,Customer 0225,West China,Inspection camera,2025-12-06,2025-12-07,2025-12-08,6,261061.48,167079.35,0,3173
INV010421,C0083,Customer 0083,Central China,Industrial sensor,2025-10-07,2025-10-08,2025-10-09,8,65888.23,43486.23,0,3004
INV010422,C0089,Customer 0089,Central China,Production cell,2025-12-10,2025-12-11,2025-12-11,6,3754588.41,2966124.84,0,1082
INV010423,C0128,Customer 0128,North China,Control module,2025-08-23,2025-08-23,2025-08-23,3,48081.6,33657.12,0,1961
INV010424,C0240,Customer 0240,North China,Production cell,2025-04-21,2025-04-22,2025-04-22,6,4326846.29,3418208.57,0,923
INV010425,C0016,Customer 0016,Central China,Robot arm,2025-05-20,2025-05-22,2025-05-22,12,2085917.4,1585297.22,0,1883
INV010426,C0085,Customer 0085,Export,Control module,2025-01-16,2025-01-16,2025-01-16,4,66453.3,46517.31,0,2409
INV010427,C0201,Customer 0201,Central China,Inspection camera,2025-06-06,2025-06-06,2025-06-06,10,444341.17,284378.35,0,1135
INV010428,C0029,Customer 0029,West China,Robot arm,2025-07-06,2025-07-06,2025-07-06,4,732927.09,557024.59,0,170
INV010429,C0294,Customer 0294,West China,Industrial sensor,2025-05-20,2025-05-21,2025-05-21,10,88403.46,58346.28,0,1570
INV010430,C0290,Customer 0290,South China,Servo drive,2025-03-08,2025-03-10,2025-03-10,4,101426.4,73027.01,0,-89
INV010431,C0278,Customer 0278,West China,Inspection camera,2025-01-13,2025-01-15,2025-01-15,2,90277.56,57777.64,0,2375
INV010432,C0272,Customer 0272,Central China,Robot arm,2025-07-28,2025-07-30,2025-07-31,5,921305.6,700192.25,0,998
INV010433,C0071,Customer 0071,East China,Control module,2025-07-03,2025-07-02,2025-07-02,12,189152.94,132407.06,0,-47
INV010434,C0031,Customer 0031,East China,Industrial sensor,2025-10-31,2025-10-31,2025-10-31,6,54569.89,36016.13,0,2288
INV010435,C0306,Customer 0306,North China,Servo drive,2025-08-01,2025-08-03,2025-08-03,12,312658.77,225114.32,0,2263
INV010436,C0082,Customer 0082,Export,Inspection camera,2025-07-03,2025-07-05,2025-07-05,2,88146.51,56413.77,0,2920
INV010437,C0106,Customer 0106,Export,Servo drive,2025-05-02,2025-05-02,2025-05-03,7,191287.87,137727.27,0,1945
INV010438,C0148,Customer 0148,East China,Industrial sensor,2025-05-11,2025-05-11,2025-05-11,5,40430.2,26683.93,0,2957
INV010439,C0066,Customer 0066,Central China,Servo drive,2025-01-11,2025-01-10,2025-01-10,5,142687.44,102734.95,0,853
INV010440,C0171,Customer 0171,Export,Control module,2025-03-04,2025-03-05,2025-03-05,6,99381.45,69567.01,0,745
INV010441,C0161,Customer 0161,North China,Inspection camera,2025-10-21,2025-10-21,2025-10-21,6,242938.39,155480.57,0,915
INV010442,C0026,Customer 0026,West China,Servo drive,2025-11-21,2025-11-20,2025-11-20,4,104229.61,75045.32,0,3143
INV010443,C0187,Customer 0187,North China,Control module,2025-01-13,2025-01-12,2025-01-12,10,153969.69,107778.78,0,1203
INV010444,C0015,Customer 0015,West China,Inspection camera,2025-04-09,2025-04-11,2025-04-11,3,127805.73,81795.67,0,737
INV010445,C0062,Customer 0062,South China,Robot arm,2025-03-17,2025-03-17,2025-03-17,1,181967.33,138295.17,0,589
INV010446,C0116,Customer 0116,North China,Robot arm,2025-09-06,2025-09-05,2025-09-05,9,1750691.41,1330525.47,0,1484
INV010447,C0125,Customer 0125,Central China,Production cell,2025-01-02,2025-01-02,2025-01-02,12,7986116.88,6309032.34,0,1028
INV010448,C0035,Customer 0035,West China,Inspection camera,2025-01-15,2025-01-15,2025-01-16,12,507806.84,324996.38,0,287
INV010449,C0050,Customer 0050,Export,Industrial sensor,2025-02-02,2025-02-04,2025-02-04,6,47513.19,31358.7,0,2157
INV010450,C0123,Customer 0123,Central China,Robot arm,2025-12-10,2025-12-12,2025-12-12,4,741979.08,563904.1,0,3110
INV010451,C0227,Customer 0227,Export,Production cell,2025-05-17,2025-05-17,2025-05-17,3,2067238.35,1633118.3,0,2669
INV010452,C0066,Customer 0066,Central China,Control module,2025-10-17,2025-10-18,2025-10-18,6,94102.56,65871.79,0,1132
INV010453,C0326,Customer 0326,North China,Production cell,2025-12-09,2025-12-09,2025-12-09,12,8423515.84,6654577.52,0,1928
INV010454,C0105,Customer 0105,North China,Industrial sensor,2025-01-18,2025-01-18,2025-01-18,7,58867.53,38852.57,0,605
INV010455,C0338,Customer 0338,West China,Control module,2025-04-11,2025-04-12,2025-04-12,6,93093.27,65165.29,0,2334
INV010456,C0347,Customer 0347,South China,Inspection camera,2025-11-28,2025-11-27,2025-11-28,3,123497.04,79038.1,0,1251
INV010457,C0343,Customer 0343,South China,Industrial sensor,2025-05-05,2025-05-05,2025-05-06,1,8208.15,5417.38,0,1118
INV010458,C0124,Customer 0124,South China,Production cell,2025-09-29,2025-09-29,2025-09-29,2,1324789.47,1046583.68,0,704
INV010459,C0080,Customer 0080,Central China,Robot arm,2025-02-02,2025-02-02,2025-02-03,8,1499907.53,1139929.72,0,713
INV010460,C0033,Customer 0033,West China,Robot arm,2025-09-12,2025-09-11,2025-09-11,10,1744846.7,1326083.49,0,2148
INV010461,C0039,Customer 0039,West China,Control module,2025-07-11,2025-07-12,2025-07-13,1,15439.81,10807.86,0,1237
INV010462,C0336,Customer 0336,South China,Industrial sensor,2025-07-14,2025-07-16,2025-07-16,2,17418.58,11496.27,0,1812
INV010463,C0208,Customer 0208,North China,Inspection camera,2025-10-07,2025-10-07,2025-10-07,3,122502.46,78401.57,0,2512
INV010464,C0307,Customer 0307,Central China,Robot arm,2025-09-15,2025-09-16,2025-09-17,7,1339088.36,1017707.16,0,985
INV010465,C0342,Customer 0342,South China,Control module,2025-10-10,2025-10-10,2025-10-10,8,131079.42,91755.59,0,267
INV010466,C0140,Customer 0140,Central China,Control module,2025-01-17,2025-01-16,2025-01-16,10,153461.98,107423.38,0,2821
INV010467,C0017,Customer 0017,Export,Control module,2025-05-23,2025-05-23,2025-05-23,8,117995.55,82596.89,0,423
INV010468,C0256,Customer 0256,North China,Servo drive,2025-04-01,2025-04-01,2025-04-02,4,112194.46,80780.01,0,1012
INV010469,C0048,Customer 0048,Export,Control module,2025-09-21,2025-09-22,2025-09-22,9,138435.22,96904.66,0,2922
INV010470,C0120,Customer 0120,North China,Industrial sensor,2025-02-15,2025-02-15,2025-02-16,6,55335.79,36521.62,0,606
INV010471,C0083,Customer 0083,Central China,Servo drive,2025-02-24,2025-02-24,2025-02-25,2,50970.44,36698.72,0,2779
INV010472,C0289,Customer 0289,Export,Industrial sensor,2025-12-14,2025-12-14,2025-12-14,7,57004.55,37623.0,0,2505
INV010473,C0050,Customer 0050,Export,Industrial sensor,2025-09-13,2025-09-13,2025-09-14,1,8750.43,5775.28,0,2380
INV010474,C0177,Customer 0177,Export,Production cell,2025-04-15,2025-04-17,2025-04-17,6,4190440.63,3310448.1,0,388
INV010475,C0168,Customer 0168,Export,Robot arm,2025-06-21,2025-06-20,2025-06-20,1,171310.16,130195.72,0,950
