journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description,risk_score,risk_level,risk_reasons,period_end,weekend,late_night,round_amount,manual,management_user,rare_account_pair,reversal,suggested_procedure
JE003732,2025-10-28T14:13:00,Accounts Receivable,Revenue,5181.81,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003733,2025-07-07T08:16:00,Sales Returns,Revenue,66159.67,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003734,2025-10-07T15:48:00,Sales Returns,Accounts Receivable,3456.93,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003735,2025-10-10T09:30:00,Accounts Receivable,Inventory,4005.87,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003736,2025-02-25T12:20:00,Cash,Revenue,984899.39,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003737,2025-06-29T16:22:00,Sales Returns,Revenue,22269.65,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003738,2025-05-29T16:59:00,Accounts Receivable,Inventory,19334.96,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003739,2025-02-22T11:30:00,Sales Returns,Inventory,100797.86,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003740,2025-12-04T10:31:00,Sales Returns,Accounts Receivable,4547.27,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003741,2025-05-04T15:18:00,Sales Returns,Revenue,104274.7,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003742,2025-01-22T10:00:00,Accounts Receivable,Accounts Receivable,102001.23,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003743,2025-11-25T17:26:00,Cash,Revenue,9693.39,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003744,2025-07-07T10:32:00,Accounts Receivable,Revenue,82876.3,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003745,2025-01-16T10:41:00,Cash,Accounts Receivable,2850.44,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003746,2025-03-16T11:47:00,Sales Returns,Accounts Receivable,6112.95,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003747,2025-08-31T16:13:00,Sales Returns,Accounts Receivable,384589.51,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003748,2025-04-18T15:03:00,Cash,Accounts Receivable,1210.71,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003749,2025-04-01T18:59:00,Sales Returns,Accounts Receivable,33282.19,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003750,2025-01-13T11:04:00,Sales Returns,Inventory,16191.92,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003751,2025-07-18T14:20:00,Accounts Receivable,Revenue,9387.42,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003752,2025-07-03T09:05:00,Accounts Receivable,Inventory,13496.06,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003753,2025-03-09T11:53:00,Accounts Receivable,Inventory,1092.81,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003754,2025-11-11T15:46:00,Sales Returns,Inventory,2010.82,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003755,2025-09-14T08:02:00,Accounts Receivable,Inventory,8974.05,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003756,2025-04-03T11:15:00,Cash,Accounts Receivable,637675.91,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003757,2025-02-12T12:23:00,Accounts Receivable,Inventory,3332.55,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003758,2025-06-03T16:28:00,Sales Returns,Revenue,16941.23,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003759,2025-11-11T16:42:00,Cash,Revenue,13267.43,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003760,2025-06-13T09:50:00,Cash,Accounts Receivable,729866.7,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003761,2025-10-26T18:26:00,Sales Returns,Inventory,73765.05,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003762,2025-07-04T09:40:00,Cash,Revenue,310667.77,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003763,2025-03-27T09:55:00,Cash,Accounts Receivable,2595.07,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003764,2025-12-16T10:08:00,Accounts Receivable,Inventory,261769.63,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003765,2025-04-28T18:18:00,Accounts Receivable,Revenue,693644.16,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003766,2025-09-30T08:40:00,Accounts Receivable,Accounts Receivable,673826.19,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003767,2025-06-27T16:21:00,Accounts Receivable,Accounts Receivable,2624.64,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics,15,Medium,management user,False,False,False,False,False,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003768,2025-10-02T17:17:00,Cash,Inventory,18236.19,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003769,2025-02-21T14:11:00,Cash,Revenue,28707.71,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003770,2025-04-24T14:05:00,Cash,Revenue,737524.0,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003771,2025-04-06T11:57:00,Cash,Accounts Receivable,18511.58,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003772,2025-12-14T12:18:00,Accounts Receivable,Accounts Receivable,146753.68,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003773,2025-04-05T17:32:00,Cash,Inventory,13452.69,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003774,2025-06-06T08:45:00,Sales Returns,Accounts Receivable,85085.71,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003775,2025-06-05T15:13:00,Cash,Inventory,21796.35,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003776,2025-05-04T11:00:00,Sales Returns,Revenue,184801.36,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003777,2025-03-16T13:17:00,Cash,Revenue,6271.66,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003778,2025-01-08T18:55:00,Accounts Receivable,Revenue,1237525.88,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
